id,date,price,bedrooms,bathrooms,floors,waterfront,view,condition,review_score,basement_size,built,renovation,zipcode,latitude,longitude,living_room_size,lot_size
None,None,None,None,None,1,0,0,excellent,8,0,None,0,None,47.4763,None,None,None
7569921,3/4/2015,339100,4,2.5,2,0,0,fair,6,0,1992,0,98092,47.3284,-122.171,2210,7028
8025333,23/12/2014,435000,4,2.5,2,0,0,fair,6,0,1991,0,98058,47.4341,-122.16,2550,8360
6737970,7/11/2014,400000,3,2.5,1,0,0,good,7,1010,1910,0,98118,47.5621,-122.291,1670,3000
7513740,24/11/2014,356000,2,1,1,0,0,fair,10,420,1991,0,98065,47.513,-121.857,2300,253519
7548340,None,None,None,1,1,None,None,None,8,0,1950,None,None,47.7263,None,None,None
7553507,3/4/2015,575000,2,1,1,0,0,good,7,400,1911,0,98103,47.6549,-122.352,1520,4320
7492673,23/4/2015,515000,3,1.75,1.5,0,0,good,8,0,1925,0,98116,47.5589,-122.394,1090,5124
7947272,19/6/2014,618250,4,3.25,1.5,0,0,GOOD,7,970,1931,0,98115,47.6801,-122.315,1730,3360
7981842,19/2/2015,245000,3,1.5,2,0,0,fair,7,0,1968,0,98034,47.7308,-122.194,1570,7350
7369716,10/10/2014,690000,3,2.75,1.5,0,0,fair,7,590,1929,0,98112,47.6399,-122.311,2160,3240
7212867,11/6/2014,465000,5,2.25,1,0,0,FAIR,6,1510,1959,0,98027,47.5249,-122.044,1760,10878
None,20/11/2014,None,3,None,None,None,None,None,11,530,1978,0,None,47.3066,-122.378,2060,None
7913203,16/3/2015,285000,3,1.75,1,0,0,fair,9,700,1960,0,98055,47.4883,-122.221,2030,5954
None,None,None,3,None,2,None,0,fair,7,None,1994,0,98038,None,None,None,None
6996375,13/2/2015,355000,4,3,2,0,0,GOOD,None,450,1992,0,98070,47.3726,-122.433,1900,10092
6910333,27/4/2015,670000,3,2,1.5,0,0,fair,7,0,1965,0,98008,47.6275,-122.12,2660,8013
7249511,24/9/2014,None,1,None,1,0,None,None,9,None,1925,None,None,None,None,1400,5040
None,15/10/2014,None,None,None,1.5,0,None,None,8,None,None,0,98103,None,-122.347,1830,4000
7537763,30/10/2014,430000,3,1,1.5,0,0,fair,7,300,1927,0,98118,47.5554,-122.279,1560,5322
7644141,None,None,None,2.5,2,None,2,fair,7,None,2000,0,None,None,-122.389,2500,6400
7911992,15/10/2014,525000,4,1.75,1,0,0,good,7,1270,1947,0,98118,47.5579,-122.271,1650,7200
7094188,20/10/2014,None,6,None,None,None,None,fair,7,None,1985,None,None,47.3859,-122.221,None,None
7226707,17/4/2015,345000,3,2.75,2,0,0,fair,6,0,2000,0,98003,47.3486,-122.301,2190,8645
6810078,20/4/2015,838000,3,3.75,2,0,0,fair,7,0,1972,2000,98058,47.4658,-122.115,2070,43935
7060238,12/11/2014,1795000,5,2.75,1,0,3,good,7,1220,1959,0,98004,47.6267,-122.222,3750,20220
6840971,27/3/2015,390000,3,1.75,2,0,0,fair,6,0,1978,0,98042,47.35,-122.162,2004,44431
7641005,25/6/2014,1150000,3,2,2,0,0,EXCELLENT,9,0,1979,0,98075,47.5836,-122.042,2690,21010
6897272,23/7/2014,295000,4,2.25,2,0,0,fair,7,0,2003,0,98030,47.3604,-122.179,1960,5754
None,17/10/2014,775000,None,4,2,None,None,fair,7,650,None,None,None,47.6887,-122.319,None,None
7816558,18/3/2015,380000,3,2.5,2,0,0,fair,6,0,1993,0,98038,47.3722,-122.044,2120,7188
7939310,27/4/2015,550000,3,1,1,0,0,fair,8,0,1959,0,98005,47.5851,-122.172,1510,8588
None,None,199900,None,1.75,None,None,0,fair,7,None,None,None,None,47.3266,-122.291,None,15582
7064594,16/9/2014,329900,3,1.75,1.5,0,0,excellent,9,0,1908,0,98118,47.5362,-122.271,1990,4960
6964373,9/1/2014,898000,3,2.25,1,0,0,fair,8,0,1964,0,98005,47.6113,-122.164,2580,13868
6878812,6/3/2014,875000,4,2.25,1,0,2,excellent,6,1860,1970,0,98075,47.5836,-122.074,3180,15541
7376886,16/5/2014,375000,4,2.5,2,0,0,fair,None,0,2005,0,98198,47.3681,-122.31,1660,8192
7020080,8/8/2014,365000,3,2.5,2,0,0,fair,None,0,2004,0,98038,47.3506,-122.039,2200,5948
6963700,5/8/2014,530000,4,2.75,1.5,0,0,good,8,740,1930,0,98115,47.6871,-122.307,1680,3800
7603286,18/3/2015,225500,3,1,1,0,0,good,8,0,1969,0,98042,47.3643,-122.081,920,5200
7554557,17/11/2014,318000,4,2.25,1,0,0,fair,7,500,1969,0,98055,47.4651,-122.192,2000,8000
6804072,4/1/2015,910000,4,2.5,2,0,0,GOOD,7,0,1986,0,98027,47.562,-122.081,3040,11100
7777055,10/8/2014,207000,3,1,1,0,0,good,7,700,1943,0,98001,47.3221,-122.282,1356,9450
None,None,1886700,5,None,None,None,0,None,8,0,2004,0,None,None,None,2950,None
7648740,9/5/2014,624500,6,3,1,0,0,good,7,1360,1980,0,98075,47.575,-122.033,2890,35100
6853660,6/4/2014,640000,3,2.5,2.5,0,0,fair,10,0,2007,0,98199,47.6443,-122.385,1910,1553
7657353,4/10/2015,500000,3,2,2,0,0,fair,7,0,1986,0,98027,47.4726,-121.99,2120,59241
7117547,3/4/2015,390000,5,1.75,1,0,0,good,7,750,1966,0,98034,47.7217,-122.188,1940,8710
7802783,29/7/2014,284000,3,2.25,1.5,0,0,fair,7,530,2003,0,98042,47.4199,-122.157,2080,2275
7250701,26/6/2014,620000,3,2,1,0,0,good,7,0,1988,0,98027,47.5142,-122.021,2500,53885
7642761,17/3/2015,306000,3,2.5,2,0,0,fair,9,0,2008,0,98042,47.3453,-122.151,2403,5703
7662945,19/9/2014,495000,4,1.75,1,0,0,FAIR,7,660,1978,0,98074,47.626,-122.048,2200,12384
6801677,6/5/2014,499950,3,2.5,2,0,0,fair,9,0,2001,0,98019,47.7359,-121.984,2280,16808
7553279,11/10/2014,330000,3,1,1,0,0,fair,8,0,1969,0,98072,47.7687,-122.166,1840,9638
7995246,13/5/2014,665000,3,2,1.5,0,0,excellent,7,790,1944,0,98107,47.6638,-122.362,990,3880
8046454,30/6/2014,850000,3,2.5,2,0,0,fair,None,820,1920,0,98119,47.6315,-122.362,1870,2216
7344180,9/11/2014,599950,4,2.5,2,0,0,good,7,0,1988,0,98029,47.57,-122.02,2150,7350
7157298,22/10/2014,360000,4,2.5,2,0,0,fair,9,0,1992,0,98166,47.4597,-122.355,1510,9484
7277595,27/8/2014,699000,3,2.5,2,0,0,fair,8,0,2001,0,98052,47.7043,-122.128,2780,5497
6890618,13/3/2015,475000,3,1.75,1,0,0,excellent,6,760,1945,0,98117,47.6966,-122.375,1040,8100
None,None,None,3,2,None,0,None,None,7,0,None,0,98070,47.3477,-122.519,None,163350
7805106,None,345000,2,1.5,None,None,None,None,8,190,None,None,None,47.5998,-122.3,None,1400
6747365,30/4/2015,367950,4,2.5,2,0,0,fair,7,0,1989,0,98001,47.3511,-122.287,2650,9500
7347704,25/6/2014,374500,3,2.25,2,0,0,fair,6,0,1984,0,98028,47.7428,-122.231,2180,9248
7518515,8/4/2014,607500,4,2.5,2,0,0,fair,7,0,1992,0,98125,47.7151,-122.305,1550,8100
7368391,30/5/2014,374000,3,1,1,0,0,GOOD,8,0,1971,0,98072,47.7412,-122.109,1220,10220
7618612,9/3/2014,390000,3,1,1,0,0,fair,8,0,1947,0,98125,47.7142,-122.319,1000,6947
8019947,4/7/2015,705000,4,3.25,2.5,0,0,fair,9,0,2004,0,98103,47.6706,-122.356,1770,4820
7600060,29/10/2014,467000,3,2.5,2,0,0,fair,11,0,2004,0,98065,47.5323,-121.856,2650,6816
None,14/8/2014,None,None,3,1,0,None,fair,7,0,1981,0,None,None,-122.293,None,None
7450762,7/7/2014,593000,3,2.75,2,0,0,fair,11,140,2011,0,98027,47.5307,-122.074,2310,2680
7834453,14/11/2014,223000,3,1,1,0,0,fair,6,0,1961,0,98146,47.5107,-122.345,1050,7980
7467435,20/4/2015,574000,4,2.5,2,0,2,FAIR,5,0,2003,0,98038,47.3895,-122.033,2980,8828
7212321,6/4/2014,400000,3,2,1,0,0,fair,9,1130,1986,0,98055,47.4544,-122.204,2080,10248
7173753,11/3/2014,772000,4,2.75,1,0,0,good,8,1720,1962,0,98005,47.6339,-122.18,2950,43560
7149988,5/1/2015,593777,3,1.75,1,0,0,good,8,0,1964,0,98052,47.684,-122.113,1310,9450
7221124,23/12/2014,539500,4,3.5,2,0,0,good,7,670,1997,0,98108,47.5591,-122.302,2500,5722
7205380,4/1/2015,550000,3,2.5,2,0,0,fair,7,0,2006,0,98029,47.5469,-121.997,1760,2772
8003153,30/6/2014,265000,2,2,1,0,0,fair,10,600,1952,0,98178,47.4989,-122.265,1250,10008
6925767,10/2/2014,428000,3,1.75,1,0,0,fair,8,840,1979,0,98072,47.7562,-122.145,2200,9000
7713987,28/4/2015,505000,3,2,1,0,0,excellent,7,0,1951,0,98115,47.6978,-122.297,1410,7734
6893836,7/1/2014,925000,5,5.5,2,0,2,fair,7,0,2001,0,98065,47.5424,-121.872,3840,12637
7449565,1/2/2015,230000,3,1.75,1,0,0,fair,9,0,1968,0,98023,47.3308,-122.365,2270,14981
7929556,20/8/2014,695000,4,2.5,2,0,0,fair,8,0,1990,0,98029,47.5605,-122.016,2710,8012
7134849,14/4/2015,700000,4,2.75,2,0,2,fair,8,0,2004,0,98065,47.5398,-121.859,3870,7886
7006813,25/4/2015,712500,3,1.75,1.5,0,0,fair,None,0,1914,0,98103,47.6631,-122.357,1630,3254
7392623,4/3/2015,480000,3,2.5,2,0,0,fair,7,0,2005,0,98011,47.7761,-122.169,2440,3833
6844835,22/9/2014,470000,3,2.5,1,0,0,good,7,700,1968,0,98034,47.7089,-122.201,2110,8400
6930079,24/7/2014,335000,3,1.75,1,0,0,fair,8,580,1980,0,98014,47.6923,-121.92,1900,15483
7965430,17/4/2015,270000,3,1.5,1,0,0,fair,11,400,1970,0,98030,47.3737,-122.224,1630,7600
7703200,24/3/2015,810000,5,3.25,1,0,0,fair,8,420,1981,2004,98072,47.7233,-122.117,2620,39820
7882138,8/12/2014,589000,3,3,3,0,0,fair,7,260,2006,0,98119,47.648,-122.358,1720,1294
7946279,26/9/2014,415000,2,1,1,0,0,fair,8,0,1951,0,98115,47.6803,-122.287,1370,5243
7766483,3/11/2015,197000,4,2.25,1,0,0,fair,8,570,1979,0,98058,47.4672,-122.185,1740,8950
7159806,25/8/2014,235500,3,1.5,1,0,0,good,7,590,1971,0,98003,47.3489,-122.306,1570,7904
8001401,4/7/2015,460000,3,2.25,2,0,0,fair,7,290,2008,0,98144,47.587,-122.301,1800,3431
7016459,29/10/2014,572500,5,1.75,1,0,0,good,None,950,1955,0,98136,47.5352,-122.392,2120,5605
7350952,24/9/2014,302000,5,2,1,0,0,good,7,0,1960,0,98059,47.4915,-122.143,2260,9600
6812365,13/8/2014,870000,3,2.5,2,0,0,GOOD,7,680,1990,0,98033,47.6939,-122.189,2630,8630
7512315,10/7/2014,485000,3,1,1,0,0,fair,8,170,1939,0,98199,47.6413,-122.401,1510,6000
6810744,2/5/2015,240000,3,2,1,0,0,FAIR,7,0,1968,0,98003,47.3463,-122.304,1580,7526
7311801,22/10/2014,383000,3,1.75,1,0,0,fair,None,0,1967,0,98034,47.7343,-122.193,1550,7600
7417018,26/6/2014,750000,4,2.75,1.5,0,0,fair,8,0,1903,0,98122,47.6143,-122.305,1700,4572
7691594,6/3/2014,409950,2,1.75,1,0,0,excellent,10,0,1944,0,98103,47.6926,-122.346,1200,5100
7435102,21/5/2014,246000,3,1.5,1,0,0,fair,6,0,1953,0,98168,47.4912,-122.312,1130,14450
7241231,4/3/2015,860000,4,1.75,2,0,0,EXCELLENT,7,400,1937,0,98115,47.6751,-122.289,1890,5000
None,None,339950,None,None,None,None,0,None,10,0,None,0,98058,47.4279,None,None,9948
7984476,5/9/2014,315000,5,1.75,1,0,0,good,10,1160,1956,0,98166,47.4631,-122.341,1410,7271
7414669,13/8/2014,698000,3,None,None,0,0,None,9,None,None,0,None,47.6201,None,None,None
None,22/8/2014,419000,None,None,None,0,None,None,11,None,None,0,None,47.6213,None,None,None
6804947,22/1/2015,None,3,1,None,None,0,fair,8,0,None,None,98052,None,None,2580,None
7513650,9/11/2014,425000,3,2.5,2,0,0,fair,10,0,2003,0,98065,47.5322,-121.871,1700,4444
7527636,24/7/2014,386500,3,2.25,1.5,0,0,fair,8,1000,1963,0,98125,47.7239,-122.313,2060,7200
7993293,17/11/2014,348000,2,1,1,0,0,fair,None,0,1942,0,98125,47.7145,-122.285,860,8242
6909563,24/4/2015,754000,5,3.5,2,0,0,fair,7,790,1978,0,98040,47.5627,-122.216,3680,14486
7739373,15/12/2014,269950,4,3,2,0,0,good,5,0,1944,1981,98002,47.294,-122.218,930,7308
7062230,12/11/2014,891500,3,2.5,2,0,0,good,7,0,1991,0,98075,47.5602,-122.03,3400,7566
7113382,10/9/2014,349950,4,1.75,1,0,0,excellent,8,890,1903,0,98108,47.5329,-122.292,1860,5000
7962133,5/9/2014,360000,2,1,1,0,0,fair,5,240,1956,0,98055,47.4342,-122.195,1490,1863
7686661,12/9/2014,975000,4,2.25,2,0,0,good,8,0,1925,1997,98004,47.5907,-122.196,2870,13905
6799778,5/5/2014,449250,4,2,1.5,0,0,excellent,10,0,1928,0,98133,47.7042,-122.352,1480,3844
7863903,12/1/2014,350000,4,2.25,2,0,0,fair,7,0,2006,0,98059,47.4854,-122.16,1900,3850
7423679,4/1/2015,790000,4,1.75,1.5,0,3,good,5,130,1911,0,98107,47.6681,-122.36,2130,5100
7060825,9/9/2014,990000,3,1.75,1,0,4,good,7,880,1983,0,98040,47.5314,-122.222,3540,14200
6797194,12/1/2014,834000,3,2.25,2,0,0,fair,8,0,1983,0,98112,47.6272,-122.297,1680,4089
7439283,14/8/2014,466950,3,1,1,0,0,fair,7,300,1963,0,98117,47.6837,-122.391,1110,3880
7620410,17/7/2014,262500,3,1.75,1.5,0,3,excellent,7,768,1908,0,98001,47.2741,-122.266,1980,15794
7034221,5/6/2014,762300,4,2.5,2,0,0,fair,6,0,1987,0,98074,47.6378,-122.04,3240,14045
7094297,26/1/2015,733000,6,2.75,1,0,0,fair,6,950,1962,0,98107,47.6751,-122.38,2090,5000
7384349,14/4/2015,439000,4,2.5,1,0,2,fair,10,1240,1957,0,98028,47.7596,-122.269,3060,13423
7917314,11/12/2014,1160000,5,3.25,2.5,0,0,good,8,700,1927,0,98112,47.6439,-122.302,1920,4000
7368703,10/8/2014,420000,3,2.5,2,0,0,fair,7,0,1999,0,98074,47.6027,-122.02,1820,4046
7848768,18/7/2014,549000,3,2.25,2,0,0,fair,7,0,1981,0,98074,47.6432,-122.057,2000,10706
7834949,26/8/2014,518000,4,2.5,1.5,0,0,excellent,8,810,1905,0,98122,47.6048,-122.298,1490,4500
6922096,6/3/2014,695000,4,2.5,2,0,0,fair,6,0,1998,0,98075,47.5839,-122.052,2620,17749
6970679,1/5/2015,485000,3,2.5,2,0,0,fair,7,0,1988,0,98074,47.6194,-122.041,1970,7470
7694928,6/3/2014,280000,3,1.75,1.5,0,0,good,7,0,1926,0,98038,47.4238,-122.052,1820,74052
None,None,None,None,None,1.5,None,None,None,7,0,None,0,None,None,-122.344,None,16400
6919871,21/3/2015,720000,2,1,1,0,0,fair,7,0,1950,0,98004,47.6238,-122.191,1690,9930
7679031,18/11/2014,277500,3,2.5,2,0,3,fair,8,0,2010,0,98022,47.1944,-121.974,1670,4558
7177769,9/5/2014,649000,3,2,2,1,4,fair,7,0,1913,1987,98166,47.4663,-122.369,2180,24911
7499544,3/3/2015,3395000,4,3.5,1,1,4,fair,8,1790,1954,0,98033,47.6967,-122.216,3250,49346
7181384,14/5/2014,267800,2,1,1,0,0,good,9,0,1949,0,98155,47.7515,-122.316,920,6000
7651269,25/3/2015,625000,4,2.75,2,0,0,fair,None,0,1993,0,98029,47.5703,-121.996,2090,6321
7377304,17/9/2014,600000,4,2.5,1.5,0,0,fair,8,480,1924,2003,98125,47.7316,-122.289,2050,8131
None,None,None,None,2,1.5,0,None,good,9,0,None,None,None,None,-122.302,None,8149
6727785,27/4/2015,212000,4,2.5,1.5,0,0,fair,7,0,1940,1987,98198,47.3776,-122.314,1240,9166
7815232,12/12/2014,425000,2,1,1,0,0,fair,10,100,1928,0,98117,47.6829,-122.393,1420,4040
7289918,5/11/2015,870000,4,1.75,1.5,0,2,fair,7,600,1919,0,98103,47.6779,-122.357,2100,4550
7501617,25/3/2015,420000,3,2.5,2,0,0,fair,8,0,2004,0,98065,47.5321,-121.851,1970,3739
6779951,4/3/2015,800000,4,2.25,2,0,0,fair,7,0,1981,0,98027,47.5593,-122.082,1890,7845
7747889,5/6/2015,575000,3,2.5,2,0,0,fair,6,0,1989,0,98011,47.7371,-122.215,2520,9206
7856794,20/6/2014,915000,3,3.25,2,0,0,fair,10,490,2003,0,98122,47.6186,-122.288,2660,4000
7268091,9/3/2014,400000,3,2.25,2,0,0,fair,10,0,1987,0,98034,47.7112,-122.238,1860,10390
7838204,5/2/2014,750000,3,2.5,1,0,2,good,7,950,1955,0,98116,47.5714,-122.408,2010,6550
7412316,11/3/2014,235000,3,1,1,0,0,excellent,8,0,1961,0,98042,47.3604,-122.111,1250,7592
6736500,11/12/2014,599950,5,3,1,0,0,excellent,9,1300,1967,0,98125,47.7176,-122.302,2150,7800
6963551,27/3/2015,481203,2,1,1,0,0,fair,9,0,1929,0,98115,47.6798,-122.292,1680,3800
8016414,None,1815000,None,None,None,None,None,FAIR,7,0,None,2003,None,47.5467,-122.234,3470,None
7206605,7/9/2014,379000,3,2.5,2,0,0,good,7,0,1986,0,98033,47.6939,-122.184,1370,3783
7504022,None,None,3,1.75,2,None,0,None,5,None,None,None,98117,None,-122.372,1320,None
7544344,21/5/2014,535000,2,1,1,0,0,fair,7,110,1939,0,98103,47.686,-122.341,1530,4944
6867213,6/9/2014,1225000,4,2.5,2,0,0,fair,6,0,1984,0,98039,47.6353,-122.229,2760,16008
7889935,24/7/2014,410000,2,1.5,2,0,0,fair,None,60,2001,0,98115,47.678,-122.322,1137,1034
7371652,2/10/2015,940000,4,2.5,1,0,3,GOOD,7,1410,1967,0,98006,47.5654,-122.163,2690,8500
7545405,21/7/2014,326250,3,1,1,0,0,fair,7,0,1967,0,98034,47.7244,-122.226,1320,10162
6750189,9/5/2014,200000,2,1,1,0,0,fair,9,0,1944,0,98178,47.4941,-122.24,1030,5985
7615548,13/8/2014,880000,4,2.5,1,0,0,excellent,7,970,1958,0,98005,47.5935,-122.172,2270,8800
7380213,11/3/2014,370000,2,2,2,0,0,fair,8,0,2005,0,98014,47.72,-121.402,1440,59346
7483317,8/1/2014,190000,2,2.5,2,0,0,fair,8,0,2006,0,98055,47.4499,-122.189,1610,2563
6778949,29/1/2015,160000,2,1,1,0,0,GOOD,7,0,1983,0,98002,47.3336,-122.215,1150,4200
6904605,23/8/2014,625000,4,3,1,0,0,fair,7,670,1989,0,98034,47.7107,-122.229,3050,4673
7370451,5/7/2015,590000,None,None,None,None,None,None,7,700,2004,None,None,None,None,None,6873
7498048,8/5/2014,575000,3,2.5,2,0,0,fair,7,0,1999,0,98033,47.6679,-122.165,2070,6844
6771355,13/10/2014,470000,2,1,1,0,0,excellent,9,0,1912,0,98103,47.6939,-122.348,1550,5100
7283444,None,130000,None,1,None,None,0,None,7,None,None,0,98027,47.5289,None,1130,None
6990895,21/4/2015,229000,3,1,1,0,0,fair,6,0,1958,0,98056,47.5108,-122.165,1190,8400
7139556,22/8/2014,279900,3,1,1.5,0,0,fair,6,0,1942,0,98023,47.3215,-122.399,1610,19467
7511558,19/5/2014,307000,3,1,1,0,0,fair,6,0,1960,0,98014,47.6499,-121.915,1160,7500
7619110,23/10/2014,399950,3,1.75,1,0,0,fair,7,470,1989,0,98014,47.6957,-121.913,1790,15323
7031185,8/1/2014,405000,4,2.25,1,0,0,fair,7,600,1962,0,98011,47.7673,-122.202,2390,11336
None,None,539950,None,None,None,None,None,None,6,None,1966,0,98006,47.544,-122.176,1970,9000
7099963,11/7/2014,129000,2,1,1,0,0,fair,8,0,1949,0,98032,47.388,-122.234,980,5080
None,None,None,None,None,None,0,0,fair,7,0,1967,None,None,None,-122.197,1470,None
7233766,6/11/2014,214950,3,1.75,1,0,0,good,11,260,1977,0,98042,47.3621,-122.094,1380,5200
6889889,25/6/2014,450000,4,2.75,1,0,2,fair,8,980,1952,2012,98118,47.513,-122.252,2300,5650
8068809,3/4/2015,515000,3,1.75,1,0,0,good,7,950,1925,0,98106,47.5677,-122.363,1420,5000
7758315,22/8/2014,1400000,4,2.25,2,0,0,good,10,1270,1907,0,98112,47.6275,-122.308,2740,5160
7567971,26/6/2014,230000,3,1,1,0,0,good,None,0,1956,0,98188,47.4432,-122.282,1310,10619
6975447,7/7/2014,681000,3,1.75,1,0,0,good,6,0,1984,0,98006,47.5527,-122.16,2430,9732
6862732,None,255000,None,None,None,None,None,fair,7,0,None,None,None,None,None,1300,8636
7058084,13/3/2015,580000,2,1,1,0,0,fair,8,0,1925,0,98103,47.6652,-122.338,1490,4013
7490052,17/3/2015,295000,2,2,1,0,0,FAIR,9,680,1984,0,98055,47.459,-122.205,1590,8364
7452609,30/7/2014,286000,2,1,1,0,0,FAIR,7,0,1913,0,98136,47.537,-122.385,1550,7225
6915043,1/8/2015,425000,3,1.5,1,0,0,fair,9,360,1947,0,98125,47.7146,-122.311,1256,8100
6924300,12/12/2014,170000,2,1,1,0,0,fair,9,0,1961,0,98003,47.3459,-122.299,1360,9750
6993357,28/5/2014,380000,3,2,1,0,0,fair,7,0,1949,0,98136,47.5568,-122.382,1660,7559
7902224,5/6/2015,506000,3,2,1,0,0,fair,7,0,1947,0,98115,47.6853,-122.293,1150,5100
7764069,22/9/2014,315000,3,2.5,2,0,0,fair,7,0,1992,0,98031,47.4068,-122.18,1890,7133
7479937,17/6/2014,449950,4,2.5,2,0,0,fair,7,0,1999,0,98065,47.5362,-121.877,2400,4266
None,None,255000,None,None,None,0,None,None,6,None,1964,None,98056,None,-122.191,None,None
7880272,24/6/2014,289000,3,2.5,2,0,0,fair,8,880,1988,0,98001,47.3462,-122.286,2020,9608
7133696,28/8/2014,389000,3,1.75,1,0,0,good,8,0,1962,0,98027,47.5327,-122.032,1350,9300
6817114,21/7/2014,327000,3,1.5,1,0,2,good,7,0,1964,0,98022,47.2156,-122.029,1750,169884
7113070,26/9/2014,2885000,7,3,2.5,0,0,good,10,330,1910,0,98112,47.6295,-122.285,3050,7469
6824212,14/7/2014,210000,3,1,1,0,0,fair,11,0,1948,0,98118,47.548,-122.284,1860,8424
7472942,25/11/2014,1680000,4,3.75,2,0,3,fair,8,1640,2005,0,98006,47.5571,-122.14,2840,20809
7753543,29/12/2014,360000,4,2.5,2,0,0,fair,7,0,2001,0,98056,47.4813,-122.188,2510,5233
7959359,27/4/2015,875000,4,2.5,2,0,0,fair,10,0,1990,0,98077,47.7125,-122.081,3670,16641
7454223,11/4/2014,550000,4,2.25,1,0,0,fair,8,0,1967,0,98008,47.6384,-122.116,2180,7950
7447915,17/7/2014,257500,3,1.5,1,0,0,fair,7,0,1962,0,98146,47.503,-122.351,1210,12500
7932549,12/10/2014,1075000,4,2.75,1.5,0,0,good,8,900,1923,0,98144,47.5711,-122.284,2510,6157
6758837,28/10/2014,202950,2,1,1,0,0,excellent,9,0,1969,0,98042,47.3613,-122.088,1130,5200
7753646,30/10/2014,622000,4,1.75,1,0,0,excellent,8,1340,1959,0,98117,47.6965,-122.393,2320,6840
None,None,455000,4,1.75,None,0,None,None,7,None,1976,None,98072,None,None,1870,None
7428653,17/11/2014,805000,3,2.5,2,0,3,fair,7,0,1997,0,98074,47.654,-122.088,3610,16887
6937576,9/8/2014,257000,2,1,1,0,0,fair,10,0,1950,0,98133,47.7407,-122.351,1550,7532
7116116,25/6/2014,744500,5,2.5,1,0,0,good,7,950,1967,0,98005,47.6144,-122.167,2570,11840
7051512,13/4/2015,885000,4,2.5,2,0,0,fair,8,0,1996,0,98033,47.6916,-122.203,2240,7405
7878069,24/6/2014,None,None,None,None,None,None,None,6,None,None,0,98144,47.5844,None,None,6000
7425469,20/8/2014,240000,3,1,1,0,0,GOOD,6,0,1978,0,98042,47.3742,-122.149,1850,7904
7991565,19/8/2014,169000,3,1.5,2,0,0,good,7,0,1916,0,98023,47.3302,-122.36,1750,16074
7332267,28/3/2015,639900,3,2.5,2,0,0,good,7,0,1992,0,98052,47.6367,-122.109,2940,4500
7182422,6/4/2014,292000,3,1.75,1,0,0,excellent,9,0,1972,0,98031,47.3921,-122.182,2030,17859
7319376,22/9/2014,563500,4,2.5,2,0,3,fair,None,0,2004,0,98065,47.5312,-121.861,3160,7848
6915255,26/1/2015,389000,2,2,1,0,0,fair,7,0,2006,0,98053,47.7199,-122.022,1670,4601
7217510,29/5/2014,2750000,4,3.25,2,0,0,fair,7,0,1952,2007,98039,47.6398,-122.237,3930,20000
7019878,21/8/2014,661000,3,2,2,0,0,good,9,0,1994,0,98033,47.6947,-122.19,1920,13402
7282107,9/12/2014,344000,2,2,1,0,0,fair,7,0,2005,0,98053,47.7132,-122.033,1640,4780
7270671,22/4/2015,510000,1,1,1,0,0,fair,8,200,1916,0,98199,47.6567,-122.392,1170,5500
7919431,16/9/2014,289000,2,1,1,0,0,fair,11,0,1942,0,98136,47.5324,-122.387,1100,5100
7177317,27/8/2014,365000,3,2.25,1.5,0,0,fair,7,530,1979,0,98056,47.5065,-122.191,1720,11250
6860788,30/7/2014,410000,3,1.5,1,0,0,good,8,0,1966,0,98027,47.5316,-121.959,1820,102801
6762171,24/7/2014,535610,3,1,1.5,0,0,excellent,9,600,1901,0,98117,47.6765,-122.386,1270,5100
7654494,13/11/2014,397950,4,1.75,2,0,0,FAIR,7,0,1971,2002,98166,47.457,-122.346,1820,7620
7874715,27/8/2014,284000,3,1.75,1,0,0,fair,8,500,1978,0,98108,47.5472,-122.303,1430,4850
6786228,17/12/2014,201000,4,1.5,1.5,0,0,fair,7,0,1962,0,98168,47.4931,-122.305,1300,8100
7413180,15/12/2014,734000,4,2.25,1.5,0,0,good,7,840,1925,0,98117,47.6806,-122.36,1530,5000
None,1/8/2015,357500,None,None,2,0,0,None,8,None,2002,None,98092,None,None,None,6300
7477672,15/10/2014,550120,5,2.5,1,0,0,fair,9,1100,1975,0,98052,47.6919,-122.115,2030,7676
7120769,3/10/2015,300000,3,1.5,1,0,0,fair,8,0,1988,0,98001,47.3195,-122.273,2260,8491
6755398,19/8/2014,374950,3,2.5,2,0,0,fair,7,0,1992,0,98030,47.3843,-122.213,1780,9801
6871225,13/4/2015,602500,4,1.75,2,0,0,fair,10,0,1980,0,98075,47.5755,-122.033,2590,35370
6779374,22/12/2014,221000,3,1,1,0,0,fair,9,0,1954,0,98188,47.4356,-122.29,980,8125
7905820,4/10/2015,920000,5,3,2,0,0,fair,6,500,1913,0,98102,47.6404,-122.325,1280,1800
None,3/6/2015,235000,None,2,None,0,None,fair,7,None,None,None,98118,None,None,None,5110
6842559,8/4/2014,375000,3,1,1,0,0,fair,8,0,1967,0,98034,47.7292,-122.231,1280,7296
7765473,27/8/2014,599000,4,2.5,2,0,0,FAIR,8,0,2005,0,98029,47.5521,-121.996,2190,3640
8061180,6/3/2014,562100,3,2.25,2,0,0,fair,7,0,1983,0,98052,47.7015,-122.13,1760,12112
7654065,16/3/2015,640000,3,2.5,2,0,0,fair,9,520,2009,0,98112,47.6195,-122.299,1620,1251
7089500,20/11/2014,294000,3,2,1,0,0,GOOD,6,400,1957,0,98168,47.4707,-122.26,1860,11256
7323074,29/12/2014,714000,4,2.5,2,0,0,FAIR,7,0,2005,0,98052,47.7069,-122.131,3740,8344
